tile_id,tile_key,image_id,h0,w0,height,width
14655,729_00120_00288,729,120,288,96,96
14656,729_00120_00312,729,120,312,96,96
14657,729_00120_00336,729,120,336,96,96
14658,729_00120_00360,729,120,360,96,96
14659,729_00144_00000,729,144,0,96,96
14660,729_00144_00024,729,144,24,96,96
14661,729_00144_00048,729,144,48,96,96
14662,729_00144_00072,729,144,72,96,96
14663,729_00144_00096,729,144,96,96,96
14664,729_00144_00120,729,144,120,96,96
14665,729_00144_00144,729,144,144,96,96
14666,729_00144_00168,729,144,168,96,96
14667,729_00144_00192,729,144,192,96,96
14668,729_00144_00216,729,144,216,96,96
14669,729_00144_00240,729,144,240,96,96
14670,729_00144_00264,729,144,264,96,96
14671,729_00144_00288,729,144,288,96,96
14672,729_00144_00312,729,144,312,96,96
14673,729_00144_00336,729,144,336,96,96
14674,729_00144_00360,729,144,360,96,96
14675,729_00168_00000,729,168,0,96,96
14676,729_00168_00024,729,168,24,96,96
14677,729_00168_00048,729,168,48,96,96
14678,729_00168_00072,729,168,72,96,96
14679,729_00168_00096,729,168,96,96,96
14680,729_00168_00120,729,168,120,96,96
14681,729_00168_00144,729,168,144,96,96
14682,729_00168_00168,729,168,168,96,96
14683,729_00168_00192,729,168,192,96,96
14684,729_00168_00216,729,168,216,96,96
14685,729_00168_00240,729,168,240,96,96
14686,729_00168_00264,729,168,264,96,96
14687,729_00168_00288,729,168,288,96,96
14688,729_00168_00312,729,168,312,96,96
14689,729_00168_00336,729,168,336,96,96
14690,729_00168_00360,729,168,360,96,96
14691,729_00192_00000,729,192,0,96,96
14692,729_00192_00024,729,192,24,96,96
14693,729_00192_00048,729,192,48,96,96
14694,729_00192_00072,729,192,72,96,96
14695,729_00192_00096,729,192,96,96,96
14696,729_00192_00120,729,192,120,96,96
14697,729_00192_00144,729,192,144,96,96
14698,729_00192_00168,729,192,168,96,96
14699,729_00192_00192,729,192,192,96,96
14700,729_00192_00216,729,192,216,96,96
14701,729_00192_00240,729,192,240,96,96
14702,729_00192_00264,729,192,264,96,96
14703,729_00192_00288,729,192,288,96,96
14704,729_00192_00312,729,192,312,96,96
14705,729_00192_00336,729,192,336,96,96
14706,729_00192_00360,729,192,360,96,96
14707,729_00216_00000,729,216,0,96,96
14708,729_00216_00024,729,216,24,96,96
14709,729_00216_00048,729,216,48,96,96
14710,729_00216_00072,729,216,72,96,96
14711,729_00216_00096,729,216,96,96,96
14712,729_00216_00120,729,216,120,96,96
14713,729_00216_00144,729,216,144,96,96
14714,729_00216_00168,729,216,168,96,96
14715,729_00216_00192,729,216,192,96,96
14716,729_00216_00216,729,216,216,96,96
14717,729_00216_00240,729,216,240,96,96
14718,729_00216_00264,729,216,264,96,96
14719,729_00216_00288,729,216,288,96,96
14720,729_00216_00312,729,216,312,96,96
14721,729_00216_00336,729,216,336,96,96
14722,729_00216_00360,729,216,360,96,96
14723,729_00240_00000,729,240,0,96,96
14724,729_00240_00024,729,240,24,96,96
14725,729_00240_00048,729,240,48,96,96
14726,729_00240_00072,729,240,72,96,96
14727,729_00240_00096,729,240,96,96,96
14728,729_00240_00120,729,240,120,96,96
14729,729_00240_00144,729,240,144,96,96
14730,729_00240_00168,729,240,168,96,96
14731,729_00240_00192,729,240,192,96,96
14732,729_00240_00216,729,240,216,96,96
14733,729_00240_00240,729,240,240,96,96
14734,729_00240_00264,729,240,264,96,96
14735,729_00240_00288,729,240,288,96,96
14736,729_00240_00312,729,240,312,96,96
14737,729_00240_00336,729,240,336,96,96
14738,729_00240_00360,729,240,360,96,96
14739,729_00264_00000,729,264,0,96,96
14740,729_00264_00024,729,264,24,96,96
14741,729_00264_00048,729,264,48,96,96
14742,729_00264_00072,729,264,72,96,96
14743,729_00264_00096,729,264,96,96,96
14744,729_00264_00120,729,264,120,96,96
14745,729_00264_00144,729,264,144,96,96
14746,729_00264_00168,729,264,168,96,96
14747,729_00264_00192,729,264,192,96,96
14748,729_00264_00216,729,264,216,96,96
14749,729_00264_00240,729,264,240,96,96
14750,729_00264_00264,729,264,264,96,96
14751,729_00264_00288,729,264,288,96,96
14752,729_00264_00312,729,264,312,96,96
14753,729_00264_00336,729,264,336,96,96
14754,729_00264_00360,729,264,360,96,96
14755,729_00264_00384,729,264,384,96,96
14756,729_00288_00144,729,288,144,96,96
14757,729_00288_00168,729,288,168,96,96
14758,729_00288_00192,729,288,192,96,96
14759,729_00288_00216,729,288,216,96,96
14760,729_00288_00240,729,288,240,96,96
14761,729_00288_00264,729,288,264,96,96
14762,729_00288_00288,729,288,288,96,96
14763,729_00288_00312,729,288,312,96,96
14764,729_00288_00336,729,288,336,96,96
14765,729_00288_00360,729,288,360,96,96
14766,729_00288_00384,729,288,384,96,96
14767,729_00312_00240,729,312,240,96,96
14768,729_00312_00264,729,312,264,96,96
14769,729_00312_00288,729,312,288,96,96
14770,729_00312_00312,729,312,312,96,96
14771,729_00312_00336,729,312,336,96,96
14772,729_00312_00360,729,312,360,96,96
14773,729_00312_00384,729,312,384,96,96
14774,729_00336_00288,729,336,288,96,96
14775,729_00336_00312,729,336,312,96,96
14776,729_00336_00336,729,336,336,96,96
14777,729_00336_00360,729,336,360,96,96
14778,729_00336_00384,729,336,384,96,96
14779,729_00360_00336,729,360,336,96,96
14780,730_00000_00048,730,0,48,96,96
14781,730_00000_00072,730,0,72,96,96
14782,730_00000_00096,730,0,96,96,96
14783,730_00000_00120,730,0,120,96,96
14784,730_00024_00024,730,24,24,96,96
14785,730_00024_00048,730,24,48,96,96
14786,730_00024_00072,730,24,72,96,96
14787,730_00024_00096,730,24,96,96,96
14788,730_00024_00120,730,24,120,96,96
14789,730_00024_00144,730,24,144,96,96
14790,730_00048_00024,730,48,24,96,96
14791,730_00048_00048,730,48,48,96,96
14792,730_00048_00072,730,48,72,96,96
14793,730_00048_00096,730,48,96,96,96
14794,730_00048_00120,730,48,120,96,96
14795,730_00048_00144,730,48,144,96,96
14796,730_00072_00000,730,72,0,96,96
14797,730_00072_00024,730,72,24,96,96
14798,730_00072_00048,730,72,48,96,96
14799,730_00072_00072,730,72,72,96,96
14800,730_00072_00096,730,72,96,96,96
14801,730_00072_00120,730,72,120,96,96
14802,730_00096_00000,730,96,0,96,96
14803,730_00096_00024,730,96,24,96,96
14804,730_00096_00048,730,96,48,96,96
14805,730_00096_00072,730,96,72,96,96
14806,730_00096_00096,730,96,96,96,96
14807,730_00096_00120,730,96,120,96,96
14808,730_00120_00024,730,120,24,96,96
14809,730_00120_00048,730,120,48,96,96
14810,730_00120_00072,730,120,72,96,96
14811,730_00120_00096,730,120,96,96,96
14812,730_00120_00120,730,120,120,96,96
14813,730_00144_00024,730,144,24,96,96
14814,730_00144_00048,730,144,48,96,96
14815,730_00144_00072,730,144,72,96,96
14816,730_00144_00096,730,144,96,96,96
14817,731_00000_00072,731,0,72,96,96
14818,731_00000_00096,731,0,96,96,96
14819,731_00000_00120,731,0,120,96,96
14820,731_00000_00144,731,0,144,96,96
14821,731_00024_00048,731,24,48,96,96
14822,731_00024_00072,731,24,72,96,96
14823,731_00024_00096,731,24,96,96,96
14824,731_00024_00120,731,24,120,96,96
14825,731_00024_00144,731,24,144,96,96
14826,731_00048_00000,731,48,0,96,96
14827,731_00048_00024,731,48,24,96,96
14828,731_00048_00048,731,48,48,96,96
14829,731_00048_00072,731,48,72,96,96
14830,731_00048_00096,731,48,96,96,96
14831,731_00048_00120,731,48,120,96,96
14832,731_00048_00144,731,48,144,96,96
14833,731_00072_00000,731,72,0,96,96
14834,731_00072_00024,731,72,24,96,96
14835,731_00072_00048,731,72,48,96,96
14836,731_00072_00072,731,72,72,96,96
14837,731_00072_00096,731,72,96,96,96
14838,731_00072_00120,731,72,120,96,96
14839,731_00072_00144,731,72,144,96,96
14840,731_00096_00000,731,96,0,96,96
14841,731_00096_00024,731,96,24,96,96
14842,731_00096_00048,731,96,48,96,96
14843,731_00096_00072,731,96,72,96,96
14844,731_00096_00096,731,96,96,96,96
14845,731_00096_00120,731,96,120,96,96
14846,731_00096_00144,731,96,144,96,96
14847,731_00120_00000,731,120,0,96,96
14848,731_00120_00024,731,120,24,96,96
14849,731_00120_00048,731,120,48,96,96
14850,731_00120_00072,731,120,72,96,96
14851,731_00120_00096,731,120,96,96,96
14852,731_00120_00120,731,120,120,96,96
14853,731_00120_00144,731,120,144,96,96
14854,731_00144_00000,731,144,0,96,96
14855,731_00144_00024,731,144,24,96,96
14856,731_00144_00120,731,144,120,96,96
14857,734_00000_00024,734,0,24,96,96
14858,734_00000_00048,734,0,48,96,96
14859,734_00000_00072,734,0,72,96,96
14860,734_00000_00096,734,0,96,96,96
14861,734_00024_00000,734,24,0,96,96
14862,734_00024_00024,734,24,24,96,96
14863,734_00024_00048,734,24,48,96,96
14864,734_00024_00072,734,24,72,96,96
14865,734_00024_00096,734,24,96,96,96
14866,734_00048_00000,734,48,0,96,96
14867,734_00048_00024,734,48,24,96,96
14868,734_00048_00048,734,48,48,96,96
14869,734_00048_00072,734,48,72,96,96
14870,734_00048_00096,734,48,96,96,96
14871,734_00072_00000,734,72,0,96,96
14872,734_00072_00024,734,72,24,96,96
14873,734_00072_00048,734,72,48,96,96
14874,734_00072_00072,734,72,72,96,96
14875,734_00072_00096,734,72,96,96,96
14876,734_00096_00000,734,96,0,96,96
14877,734_00096_00024,734,96,24,96,96
14878,734_00096_00048,734,96,48,96,96
14879,734_00096_00072,734,96,72,96,96
14880,734_00096_00096,734,96,96,96,96
14881,735_00096_00024,735,96,24,96,96
14882,735_00096_00048,735,96,48,96,96
14883,735_00096_00072,735,96,72,96,96
14884,735_00096_00096,735,96,96,96,96
14885,735_00096_00120,735,96,120,96,96
14886,735_00120_00000,735,120,0,96,96
14887,735_00120_00024,735,120,24,96,96
14888,735_00120_00048,735,120,48,96,96
14889,735_00120_00072,735,120,72,96,96
14890,735_00120_00096,735,120,96,96,96
14891,735_00120_00120,735,120,120,96,96
14892,735_00120_00144,735,120,144,96,96
14893,735_00120_00168,735,120,168,96,96
14894,735_00120_00192,735,120,192,96,96
14895,735_00120_00216,735,120,216,96,96
14896,735_00120_00240,735,120,240,96,96
14897,735_00120_00264,735,120,264,96,96
14898,735_00120_00288,735,120,288,96,96
14899,735_00120_00312,735,120,312,96,96
14900,735_00120_00336,735,120,336,96,96
14901,735_00144_00000,735,144,0,96,96
14902,735_00144_00024,735,144,24,96,96
14903,735_00144_00048,735,144,48,96,96
14904,735_00144_00072,735,144,72,96,96
14905,735_00144_00096,735,144,96,96,96
14906,735_00144_00120,735,144,120,96,96
14907,735_00144_00144,735,144,144,96,96
14908,735_00144_00168,735,144,168,96,96
14909,735_00144_00192,735,144,192,96,96
14910,735_00144_00216,735,144,216,96,96
14911,735_00144_00240,735,144,240,96,96
14912,735_00144_00264,735,144,264,96,96
14913,735_00144_00288,735,144,288,96,96
14914,735_00144_00312,735,144,312,96,96
14915,735_00144_00336,735,144,336,96,96
14916,735_00168_00000,735,168,0,96,96
14917,735_00168_00024,735,168,24,96,96
14918,735_00168_00048,735,168,48,96,96
14919,735_00168_00072,735,168,72,96,96
14920,735_00168_00096,735,168,96,96,96
14921,735_00168_00120,735,168,120,96,96
14922,735_00168_00144,735,168,144,96,96
14923,735_00168_00168,735,168,168,96,96
14924,735_00168_00192,735,168,192,96,96
14925,735_00168_00216,735,168,216,96,96
14926,735_00168_00240,735,168,240,96,96
14927,735_00168_00264,735,168,264,96,96
14928,735_00168_00288,735,168,288,96,96
14929,735_00168_00312,735,168,312,96,96
14930,735_00168_00336,735,168,336,96,96
14931,735_00192_00000,735,192,0,96,96
14932,735_00192_00024,735,192,24,96,96
14933,735_00192_00048,735,192,48,96,96
14934,735_00192_00072,735,192,72,96,96
14935,735_00192_00096,735,192,96,96,96
14936,735_00192_00120,735,192,120,96,96
14937,735_00192_00144,735,192,144,96,96
14938,735_00192_00168,735,192,168,96,96
14939,735_00192_00192,735,192,192,96,96
14940,735_00192_00216,735,192,216,96,96
14941,735_00192_00240,735,192,240,96,96
14942,735_00192_00264,735,192,264,96,96
14943,735_00192_00288,735,192,288,96,96
14944,735_00192_00312,735,192,312,96,96
14945,735_00192_00336,735,192,336,96,96
14946,735_00216_00000,735,216,0,96,96
14947,735_00216_00024,735,216,24,96,96
14948,735_00216_00048,735,216,48,96,96
14949,735_00216_00072,735,216,72,96,96
14950,735_00216_00168,735,216,168,96,96
14951,735_00216_00192,735,216,192,96,96
14952,735_00216_00216,735,216,216,96,96
14953,735_00216_00240,735,216,240,96,96
14954,735_00216_00264,735,216,264,96,96
14955,735_00216_00288,735,216,288,96,96
14956,735_00216_00312,735,216,312,96,96
14957,735_00216_00336,735,216,336,96,96
14958,735_00240_00000,735,240,0,96,96
14959,735_00240_00024,735,240,24,96,96
14960,735_00240_00264,735,240,264,96,96
14961,736_00000_00000,736,0,0,96,96
14962,736_00000_00024,736,0,24,96,96
14963,736_00000_00048,736,0,48,96,96
14964,736_00024_00000,736,24,0,96,96
14965,736_00024_00024,736,24,24,96,96
14966,736_00024_00048,736,24,48,96,96
14967,736_00048_00000,736,48,0,96,96
14968,736_00048_00024,736,48,24,96,96
14969,736_00048_00048,736,48,48,96,96
14970,737_00000_00000,737,0,0,96,96
14971,738_00000_00000,738,0,0,96,96
14972,739_00000_00000,739,0,0,96,96
14973,740_00000_00000,740,0,0,96,96
14974,740_00000_00024,740,0,24,96,96
14975,740_00000_00048,740,0,48,96,96
14976,740_00000_00072,740,0,72,96,96
14977,740_00000_00096,740,0,96,96,96
14978,740_00000_00120,740,0,120,96,96
14979,740_00000_00144,740,0,144,96,96
14980,740_00024_00000,740,24,0,96,96
14981,740_00024_00024,740,24,24,96,96
14982,740_00024_00048,740,24,48,96,96
14983,740_00024_00072,740,24,72,96,96
14984,740_00024_00096,740,24,96,96,96
14985,740_00024_00120,740,24,120,96,96
14986,740_00024_00144,740,24,144,96,96
14987,740_00024_00168,740,24,168,96,96
14988,740_00048_00024,740,48,24,96,96
14989,740_00048_00048,740,48,48,96,96
14990,740_00048_00072,740,48,72,96,96
14991,740_00048_00096,740,48,96,96,96
14992,740_00048_00120,740,48,120,96,96
14993,740_00048_00144,740,48,144,96,96
14994,740_00048_00168,740,48,168,96,96
14995,740_00072_00048,740,72,48,96,96
14996,740_00072_00072,740,72,72,96,96
14997,740_00072_00096,740,72,96,96,96
14998,740_00072_00120,740,72,120,96,96
14999,740_00072_00144,740,72,144,96,96
15000,740_00072_00168,740,72,168,96,96
15001,740_00072_00192,740,72,192,96,96
15002,740_00096_00096,740,96,96,96,96
15003,740_00096_00120,740,96,120,96,96
15004,740_00096_00144,740,96,144,96,96
15005,740_00096_00168,740,96,168,96,96
15006,740_00096_00192,740,96,192,96,96
15007,740_00096_00216,740,96,216,96,96
15008,740_00120_00120,740,120,120,96,96
15009,740_00120_00144,740,120,144,96,96
15010,740_00120_00168,740,120,168,96,96
15011,740_00120_00192,740,120,192,96,96
15012,740_00120_00216,740,120,216,96,96
15013,740_00144_00144,740,144,144,96,96
15014,740_00144_00168,740,144,168,96,96
15015,740_00144_00192,740,144,192,96,96
15016,740_00144_00216,740,144,216,96,96
15017,740_00144_00240,740,144,240,96,96
15018,740_00168_00144,740,168,144,96,96
15019,740_00168_00168,740,168,168,96,96
15020,740_00168_00192,740,168,192,96,96
15021,740_00168_00216,740,168,216,96,96
15022,740_00168_00240,740,168,240,96,96
15023,740_00168_00264,740,168,264,96,96
15024,740_00192_00168,740,192,168,96,96
15025,740_00192_00192,740,192,192,96,96
15026,740_00192_00216,740,192,216,96,96
15027,740_00192_00240,740,192,240,96,96
15028,740_00192_00264,740,192,264,96,96
15029,740_00216_00168,740,216,168,96,96
15030,740_00216_00192,740,216,192,96,96
15031,740_00216_00216,740,216,216,96,96
15032,740_00216_00240,740,216,240,96,96
15033,740_00216_00264,740,216,264,96,96
15034,740_00216_00288,740,216,288,96,96
15035,740_00216_00312,740,216,312,96,96
15036,740_00216_00336,740,216,336,96,96
15037,740_00240_00192,740,240,192,96,96
15038,740_00240_00216,740,240,216,96,96
15039,740_00240_00240,740,240,240,96,96
15040,740_00240_00264,740,240,264,96,96
15041,740_00240_00288,740,240,288,96,96
15042,740_00240_00312,740,240,312,96,96
15043,740_00240_00336,740,240,336,96,96
15044,740_00240_00360,740,240,360,96,96
15045,740_00264_00216,740,264,216,96,96
15046,740_00264_00240,740,264,240,96,96
15047,740_00264_00264,740,264,264,96,96
15048,740_00264_00288,740,264,288,96,96
15049,740_00264_00312,740,264,312,96,96
15050,740_00264_00336,740,264,336,96,96
15051,740_00264_00360,740,264,360,96,96
15052,740_00264_00384,740,264,384,96,96
15053,740_00288_00216,740,288,216,96,96
15054,740_00288_00240,740,288,240,96,96
15055,740_00288_00264,740,288,264,96,96
15056,740_00288_00288,740,288,288,96,96
15057,740_00288_00312,740,288,312,96,96
15058,740_00288_00336,740,288,336,96,96
15059,740_00288_00360,740,288,360,96,96
15060,740_00288_00384,740,288,384,96,96
15061,740_00312_00240,740,312,240,96,96
15062,740_00312_00264,740,312,264,96,96
15063,740_00312_00288,740,312,288,96,96
15064,740_00312_00312,740,312,312,96,96
15065,740_00312_00336,740,312,336,96,96
15066,740_00312_00360,740,312,360,96,96
15067,740_00336_00240,740,336,240,96,96
15068,740_00336_00264,740,336,264,96,96
15069,740_00336_00288,740,336,288,96,96
15070,740_00336_00312,740,336,312,96,96
15071,740_00336_00336,740,336,336,96,96
15072,740_00336_00360,740,336,360,96,96
15073,740_00360_00216,740,360,216,96,96
15074,740_00360_00240,740,360,240,96,96
15075,740_00360_00264,740,360,264,96,96
15076,740_00360_00288,740,360,288,96,96
15077,740_00360_00312,740,360,312,96,96
15078,740_00360_00336,740,360,336,96,96
15079,740_00360_00360,740,360,360,96,96
15080,740_00384_00216,740,384,216,96,96
15081,740_00384_00240,740,384,240,96,96
15082,740_00384_00264,740,384,264,96,96
15083,740_00384_00288,740,384,288,96,96
15084,740_00384_00312,740,384,312,96,96
15085,740_00384_00336,740,384,336,96,96
15086,740_00384_00360,740,384,360,96,96
15087,740_00408_00216,740,408,216,96,96
15088,740_00408_00240,740,408,240,96,96
15089,740_00408_00264,740,408,264,96,96
15090,740_00408_00288,740,408,288,96,96
15091,740_00408_00312,740,408,312,96,96
15092,740_00408_00336,740,408,336,96,96
15093,740_00408_00360,740,408,360,96,96
15094,740_00408_00384,740,408,384,96,96
15095,740_00432_00216,740,432,216,96,96
15096,740_00432_00240,740,432,240,96,96
15097,740_00432_00264,740,432,264,96,96
15098,740_00432_00288,740,432,288,96,96
15099,740_00432_00312,740,432,312,96,96
15100,740_00432_00336,740,432,336,96,96
15101,740_00432_00360,740,432,360,96,96
15102,740_00432_00384,740,432,384,96,96
15103,741_00072_00000,741,72,0,96,96
15104,741_00072_00024,741,72,24,96,96
15105,741_00072_00048,741,72,48,96,96
15106,741_00072_00072,741,72,72,96,96
15107,741_00072_00096,741,72,96,96,96
15108,741_00072_00120,741,72,120,96,96
15109,741_00072_00144,741,72,144,96,96
15110,741_00072_00264,741,72,264,96,96
15111,741_00072_00288,741,72,288,96,96
15112,741_00096_00000,741,96,0,96,96
15113,741_00096_00024,741,96,24,96,96
15114,741_00096_00048,741,96,48,96,96
15115,741_00096_00072,741,96,72,96,96
15116,741_00096_00096,741,96,96,96,96
15117,741_00096_00120,741,96,120,96,96
15118,741_00096_00144,741,96,144,96,96
15119,741_00096_00168,741,96,168,96,96
15120,741_00096_00240,741,96,240,96,96
15121,741_00096_00264,741,96,264,96,96
15122,741_00096_00288,741,96,288,96,96
15123,741_00120_00000,741,120,0,96,96
15124,741_00120_00024,741,120,24,96,96
15125,741_00120_00048,741,120,48,96,96
15126,741_00120_00072,741,120,72,96,96
15127,741_00120_00096,741,120,96,96,96
15128,741_00120_00120,741,120,120,96,96
15129,741_00120_00144,741,120,144,96,96
15130,741_00120_00168,741,120,168,96,96
15131,741_00120_00192,741,120,192,96,96
15132,741_00120_00216,741,120,216,96,96
15133,741_00120_00240,741,120,240,96,96
15134,741_00120_00264,741,120,264,96,96
15135,741_00120_00288,741,120,288,96,96
15136,741_00144_00000,741,144,0,96,96
15137,741_00144_00024,741,144,24,96,96
15138,741_00144_00048,741,144,48,96,96
15139,741_00144_00072,741,144,72,96,96
15140,741_00144_00096,741,144,96,96,96
15141,741_00144_00120,741,144,120,96,96
15142,741_00144_00144,741,144,144,96,96
15143,741_00144_00168,741,144,168,96,96
15144,741_00144_00192,741,144,192,96,96
15145,741_00144_00216,741,144,216,96,96
15146,741_00144_00240,741,144,240,96,96
15147,741_00144_00264,741,144,264,96,96
15148,741_00144_00288,741,144,288,96,96
15149,741_00168_00000,741,168,0,96,96
15150,741_00168_00024,741,168,24,96,96
15151,741_00168_00048,741,168,48,96,96
15152,741_00168_00072,741,168,72,96,96
15153,741_00168_00096,741,168,96,96,96
15154,741_00168_00120,741,168,120,96,96
15155,741_00168_00144,741,168,144,96,96
15156,741_00168_00168,741,168,168,96,96
15157,741_00168_00192,741,168,192,96,96
15158,741_00168_00216,741,168,216,96,96
15159,741_00168_00240,741,168,240,96,96
15160,741_00168_00264,741,168,264,96,96
15161,741_00168_00288,741,168,288,96,96
15162,741_00192_00000,741,192,0,96,96
15163,741_00192_00024,741,192,24,96,96
15164,741_00192_00048,741,192,48,96,96
15165,741_00192_00072,741,192,72,96,96
15166,741_00192_00096,741,192,96,96,96
15167,741_00192_00120,741,192,120,96,96
15168,741_00192_00144,741,192,144,96,96
15169,741_00192_00168,741,192,168,96,96
15170,741_00192_00192,741,192,192,96,96
15171,741_00192_00216,741,192,216,96,96
15172,741_00192_00240,741,192,240,96,96
15173,741_00192_00264,741,192,264,96,96
15174,741_00192_00288,741,192,288,96,96
15175,741_00216_00048,741,216,48,96,96
15176,741_00216_00072,741,216,72,96,96
15177,741_00216_00096,741,216,96,96,96
15178,741_00216_00120,741,216,120,96,96
15179,741_00216_00144,741,216,144,96,96
15180,741_00216_00168,741,216,168,96,96
15181,741_00216_00192,741,216,192,96,96
15182,741_00216_00216,741,216,216,96,96
15183,741_00216_00240,741,216,240,96,96
15184,741_00216_00264,741,216,264,96,96
15185,742_00000_00000,742,0,0,96,96
15186,743_00024_00000,743,24,0,96,96
15187,743_00024_00024,743,24,24,96,96
15188,743_00024_00048,743,24,48,96,96
15189,743_00024_00072,743,24,72,96,96
15190,743_00024_00096,743,24,96,96,96
15191,743_00048_00000,743,48,0,96,96
15192,743_00048_00024,743,48,24,96,96
15193,743_00048_00048,743,48,48,96,96
15194,743_00048_00072,743,48,72,96,96
15195,743_00048_00096,743,48,96,96,96
15196,743_00048_00120,743,48,120,96,96
15197,743_00048_00144,743,48,144,96,96
15198,743_00072_00000,743,72,0,96,96
15199,743_00072_00024,743,72,24,96,96
15200,743_00072_00048,743,72,48,96,96
15201,743_00072_00072,743,72,72,96,96
15202,743_00072_00096,743,72,96,96,96
15203,743_00072_00120,743,72,120,96,96
15204,743_00072_00144,743,72,144,96,96
15205,743_00096_00000,743,96,0,96,96
15206,743_00096_00024,743,96,24,96,96
15207,743_00096_00048,743,96,48,96,96
15208,743_00096_00072,743,96,72,96,96
15209,743_00096_00096,743,96,96,96,96
15210,743_00096_00120,743,96,120,96,96
15211,743_00096_00144,743,96,144,96,96
15212,743_00120_00024,743,120,24,96,96
15213,743_00120_00048,743,120,48,96,96
15214,743_00120_00072,743,120,72,96,96
15215,743_00120_00096,743,120,96,96,96
15216,743_00120_00120,743,120,120,96,96
15217,743_00120_00144,743,120,144,96,96
15218,744_00000_00000,744,0,0,96,96
15219,745_00000_00000,745,0,0,96,96
15220,747_00000_00000,747,0,0,96,96
15221,748_00000_00000,748,0,0,96,96
15222,748_00000_00024,748,0,24,96,96
15223,748_00000_00048,748,0,48,96,96
15224,748_00000_00072,748,0,72,96,96
15225,748_00000_00096,748,0,96,96,96
15226,748_00024_00000,748,24,0,96,96
15227,748_00024_00024,748,24,24,96,96
15228,748_00024_00048,748,24,48,96,96
15229,748_00024_00072,748,24,72,96,96
15230,748_00024_00096,748,24,96,96,96
15231,748_00048_00000,748,48,0,96,96
15232,748_00048_00024,748,48,24,96,96
15233,748_00048_00048,748,48,48,96,96
15234,748_00048_00072,748,48,72,96,96
15235,748_00048_00096,748,48,96,96,96
15236,748_00072_00000,748,72,0,96,96
15237,748_00072_00024,748,72,24,96,96
15238,748_00072_00048,748,72,48,96,96
15239,748_00072_00072,748,72,72,96,96
15240,748_00072_00096,748,72,96,96,96
15241,748_00096_00000,748,96,0,96,96
15242,748_00096_00024,748,96,24,96,96
15243,748_00096_00048,748,96,48,96,96
15244,748_00096_00072,748,96,72,96,96
15245,748_00096_00096,748,96,96,96,96
15246,749_00000_00000,749,0,0,96,96
15247,750_00000_00000,750,0,0,96,96
15248,750_00000_00024,750,0,24,96,96
15249,750_00000_00048,750,0,48,96,96
15250,750_00000_00072,750,0,72,96,96
15251,750_00000_00096,750,0,96,96,96
15252,750_00024_00000,750,24,0,96,96
15253,750_00024_00024,750,24,24,96,96
15254,750_00024_00048,750,24,48,96,96
15255,750_00024_00072,750,24,72,96,96
15256,750_00024_00096,750,24,96,96,96
15257,750_00048_00000,750,48,0,96,96
15258,750_00048_00024,750,48,24,96,96
15259,750_00048_00048,750,48,48,96,96
15260,750_00048_00072,750,48,72,96,96
15261,750_00048_00096,750,48,96,96,96
15262,750_00072_00000,750,72,0,96,96
15263,750_00072_00024,750,72,24,96,96
15264,750_00072_00048,750,72,48,96,96
15265,750_00072_00072,750,72,72,96,96
15266,750_00072_00096,750,72,96,96,96
15267,750_00096_00024,750,96,24,96,96
15268,750_00096_00048,750,96,48,96,96
15269,750_00096_00072,750,96,72,96,96
15270,750_00096_00096,750,96,96,96,96
15271,751_00000_00000,751,0,0,96,96
15272,752_00000_00000,752,0,0,96,96
15273,753_00000_00000,753,0,0,96,96
15274,753_00000_00024,753,0,24,96,96
15275,753_00000_00048,753,0,48,96,96
15276,753_00000_00072,753,0,72,96,96
15277,753_00000_00096,753,0,96,96,96
15278,753_00000_00120,753,0,120,96,96
15279,753_00024_00000,753,24,0,96,96
15280,753_00024_00024,753,24,24,96,96
15281,753_00024_00048,753,24,48,96,96
15282,753_00024_00072,753,24,72,96,96
15283,753_00024_00096,753,24,96,96,96
15284,753_00024_00120,753,24,120,96,96
15285,753_00048_00024,753,48,24,96,96
15286,753_00048_00048,753,48,48,96,96
15287,753_00048_00072,753,48,72,96,96
15288,753_00048_00096,753,48,96,96,96
15289,753_00048_00120,753,48,120,96,96
15290,753_00048_00144,753,48,144,96,96
15291,753_00048_00168,753,48,168,96,96
15292,753_00072_00024,753,72,24,96,96
15293,753_00072_00048,753,72,48,96,96
15294,753_00072_00072,753,72,72,96,96
15295,753_00072_00096,753,72,96,96,96
15296,753_00072_00120,753,72,120,96,96
15297,753_00072_00144,753,72,144,96,96
15298,753_00072_00168,753,72,168,96,96
15299,753_00072_00192,753,72,192,96,96
15300,753_00096_00048,753,96,48,96,96
15301,753_00096_00072,753,96,72,96,96
15302,753_00096_00096,753,96,96,96,96
15303,753_00096_00120,753,96,120,96,96
15304,753_00096_00144,753,96,144,96,96
15305,753_00096_00168,753,96,168,96,96
15306,753_00096_00192,753,96,192,96,96
15307,753_00120_00048,753,120,48,96,96
15308,753_00120_00072,753,120,72,96,96
15309,753_00120_00096,753,120,96,96,96
15310,753_00120_00120,753,120,120,96,96
15311,753_00120_00144,753,120,144,96,96
15312,753_00120_00168,753,120,168,96,96
15313,753_00120_00192,753,120,192,96,96
15314,753_00144_00048,753,144,48,96,96
15315,753_00144_00072,753,144,72,96,96
15316,753_00144_00096,753,144,96,96,96
15317,753_00144_00120,753,144,120,96,96
15318,753_00144_00144,753,144,144,96,96
15319,753_00144_00168,753,144,168,96,96
